platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors,#issues,#pull_requests
Forgejo,gardockt,termux-terminal-widget,151573,2023-10-08T12:22:43Z,2025-04-11T18:34:53Z,master,11,0,1483974.0,GPL-3.0,Java,"{""Java"": {""size"": 83406, ""percentage"": ""100.00""}}",76.0,1.0,1.0,13.0,2.0
Forgejo,Momento-Mori,cram,366687,2025-02-25T18:07:53Z,2025-04-12T18:15:47Z,main,0,0,2825309.0,MIT,TypeScript,"{""HTML"": {""size"": 513, ""percentage"": ""8.71""}, ""Rust"": {""size"": 708, ""percentage"": ""12.02""}, ""TypeScript"": {""size"": 2904, ""percentage"": ""49.31""}, ""CSS"": {""size"": 1764, ""percentage"": ""29.95""}}",7.0,1.0,2.0,0.0,0.0
Forgejo,arbetsmarknad,components,362829,2025-02-20T06:57:45Z,2025-04-12T17:52:07Z,main,0,0,320886.0,NOASSERTION,TypeScript,"{""JavaScript"": {""size"": 482, ""percentage"": ""0.92""}, ""TypeScript"": {""size"": 51584, ""percentage"": ""98.04""}, ""CSS"": {""size"": 549, ""percentage"": ""1.04""}}",44.0,1.0,1.0,0.0,0.0
Forgejo,techne,veha-rs,388888,2025-03-21T19:53:28Z,2025-04-11T13:37:33Z,master,1,0,278039.0,AGPL-3.0,Rust,"{""Rust"": {""size"": 79213, ""percentage"": ""97.57""}, ""HTML"": {""size"": 1973, ""percentage"": ""2.43""}}",51.0,1.0,1.0,0.0,0.0
Forgejo,sthagen,locked-dict,59203,2022-08-15T05:30:03Z,2025-04-14T10:38:33Z,default,0,0,956014.0,MIT,Python,"{""Makefile"": {""size"": 3146, ""percentage"": ""7.54""}, ""Python"": {""size"": 32994, ""percentage"": ""79.11""}, ""Shell"": {""size"": 5565, ""percentage"": ""13.34""}}",3260.0,1.0,2.0,,
Forgejo,wangcw,canal_workorder,400812,2025-03-31T05:15:57Z,2025-04-03T06:51:22Z,main,0,0,32682.0,,,,1.0,1.0,1.0,0.0,0.0
Forgejo,yitououxiang,caihong,383236,2025-03-14T14:05:52Z,2025-04-14T11:43:23Z,main,0,0,1626409.0,,,,29.0,1.0,1.0,0.0,0.0
Forgejo,telkuzel,lunagrid,406521,2025-04-02T20:32:12Z,2025-04-13T21:21:45Z,master,0,0,60377.0,,GDScript,"{""GDScript"": {""size"": 7790, ""percentage"": ""100.00""}}",19.0,1.0,1.0,0.0,0.0
Forgejo,matus_chochlik,eagine-msgbus,400047,2025-03-30T19:09:34Z,2025-04-08T17:24:44Z,main,0,0,2447073.0,MIT,C++,"{""CMake"": {""size"": 29116, ""percentage"": ""1.75""}, ""Shell"": {""size"": 47830, ""percentage"": ""2.88""}, ""Python"": {""size"": 1214, ""percentage"": ""0.07""}, ""Dockerfile"": {""size"": 454, ""percentage"": ""0.03""}, ""C++"": {""size"": 1537696, ""percentage"": ""92.49""}, ""QML"": {""size"": 44673, ""percentage"": ""2.69""}, ""JavaScript"": {""size"": 1523, ""percentage"": ""0.09""}}",26.0,2.0,1.0,0.0,0.0
Forgejo,pronounscc,Foxnouns.NET,254778,2024-09-05T00:41:09Z,2025-04-06T14:30:07Z,main,0,0,1664713.0,AGPL-3.0,C#,"{""Shell"": {""size"": 2485, ""percentage"": ""0.29""}, ""C#"": {""size"": 582717, ""percentage"": ""67.19""}, ""HTML"": {""size"": 2572, ""percentage"": ""0.30""}, ""Dockerfile"": {""size"": 696, ""percentage"": ""0.08""}, ""JavaScript"": {""size"": 3312, ""percentage"": ""0.38""}, ""SCSS"": {""size"": 1844, ""percentage"": ""0.21""}, ""TypeScript"": {""size"": 96938, ""percentage"": ""11.18""}, ""Svelte"": {""size"": 166857, ""percentage"": ""19.24""}, ""Go"": {""size"": 9845, ""percentage"": ""1.14""}}",262.0,2.0,1.0,0.0,0.0
Forgejo,trevdev,guile-playground,426632,2025-04-10T04:38:12Z,2025-04-10T04:40:10Z,main,0,0,27815.0,,,,1.0,1.0,1.0,0.0,0.0
Forgejo,keyenc,pages,301579,2025-01-09T22:50:20Z,2025-04-11T10:17:47Z,main,0,0,183204.0,,JavaScript,"{""HTML"": {""size"": 1685, ""percentage"": ""22.01""}, ""JavaScript"": {""size"": 3844, ""percentage"": ""50.21""}, ""CSS"": {""size"": 2127, ""percentage"": ""27.78""}}",42.0,1.0,4.0,0.0,0.0
Forgejo,asdil12,mifare-view-dump,417875,2025-04-06T21:47:23Z,2025-04-06T21:47:25Z,master,0,0,54363.0,,Python,"{""Python"": {""size"": 3099, ""percentage"": ""100.00""}}",2.0,1.0,1.0,0.0,0.0
Forgejo,wheatly3,GNU-plus-Project,428294,2025-04-10T21:59:59Z,2025-04-14T03:22:14Z,main,0,0,28008839.0,AGPL-3.0,Jupyter Notebook,"{""Jupyter Notebook"": {""size"": 4906328, ""percentage"": ""100.00""}}",9.0,1.0,3.0,0.0,0.0
Forgejo,eju,ti,436706,2025-04-13T21:50:15Z,2025-04-14T08:58:57Z,main,0,0,,,,,,,,,
Forgejo,javiservices,clients_factory_arduino,385149,2025-03-16T22:31:58Z,2025-04-06T22:36:34Z,main,0,0,34526.0,,C++,"{""C++"": {""size"": 5187, ""percentage"": ""100.00""}}",2.0,1.0,1.0,0.0,0.0
Forgejo,PataphysicalSociety,soupault,43472,2022-04-30T15:11:01Z,2025-04-13T19:20:34Z,main,19,2,502458.0,MIT,OCaml,"{""Dune"": {""size"": 32, ""percentage"": ""0.01""}, ""Shell"": {""size"": 1838, ""percentage"": ""0.59""}, ""HTML"": {""size"": 1003, ""percentage"": ""0.32""}, ""OCaml"": {""size"": 308045, ""percentage"": ""99.08""}}",936.0,1.0,9.0,3.0,0.0
Forgejo,641421309,aptv,281869,2024-11-18T23:26:35Z,2025-04-08T11:54:46Z,main,0,0,1808889.0,Apache-2.0,,,25.0,1.0,1.0,0.0,0.0
Forgejo,csantosb,guix.channel-electronics,308642,2025-01-22T09:42:37Z,2025-04-14T09:58:43Z,main,0,0,237999.0,GPL-3.0,Scheme,"{""Emacs Lisp"": {""size"": 9912, ""percentage"": ""10.80""}, ""Scheme"": {""size"": 81893, ""percentage"": ""89.20""}}",297.0,3.0,1.0,0.0,0.0
Forgejo,mcal,rapport_de_stage_Master_1,281391,2024-11-17T14:54:07Z,2025-04-14T07:19:11Z,main,0,0,38705706.0,,TeX,"{""TeX"": {""size"": 188011, ""percentage"": ""74.08""}, ""PostScript"": {""size"": 65771, ""percentage"": ""25.92""}}",1.0,1.0,1.0,0.0,0.0
Forgejo,Isotop7,precision-homeserver,419924,2025-04-07T20:10:20Z,2025-04-07T20:10:26Z,main,0,0,7814673.0,,,,8.0,1.0,2.0,0.0,0.0
Forgejo,aciidz,sst,194310,2024-02-29T17:52:20Z,2025-04-09T15:08:00Z,master,0,0,1475811.0,NOASSERTION,C,"{""Shell"": {""size"": 3906, ""percentage"": ""0.36""}, ""Batchfile"": {""size"": 7487, ""percentage"": ""0.70""}, ""C"": {""size"": 1047472, ""percentage"": ""97.71""}, ""C++"": {""size"": 12175, ""percentage"": ""1.14""}, ""Vim Script"": {""size"": 1026, ""percentage"": ""0.10""}}",255.0,23.0,5.0,,
Forgejo,cdsoft,upp,413648,2025-04-05T15:56:03Z,2025-04-05T15:56:06Z,master,0,0,162729.0,GPL-3.0,Lua,"{""Makefile"": {""size"": 8048, ""percentage"": ""19.08""}, ""Lua"": {""size"": 28172, ""percentage"": ""66.80""}, ""Shell"": {""size"": 2810, ""percentage"": ""6.66""}, ""C"": {""size"": 3145, ""percentage"": ""7.46""}}",79.0,3.0,2.0,0.0,0.0
Forgejo,golovin,pomodoro,438011,2025-04-14T13:03:16Z,2025-04-14T13:03:31Z,master,0,0,130938.0,NOASSERTION,HTML,"{""HTML"": {""size"": 39770, ""percentage"": ""100.00""}}",6.0,1.0,1.0,,
Forgejo,LukeLR,D3OS,363100,2025-02-20T16:30:51Z,2025-04-08T20:47:05Z,main,0,0,1146431.0,GPL-3.0,Rust,"{""Rust"": {""size"": 438552, ""percentage"": ""98.69""}, ""C"": {""size"": 397, ""percentage"": ""0.09""}, ""Linker Script"": {""size"": 739, ""percentage"": ""0.17""}, ""Assembly"": {""size"": 4704, ""percentage"": ""1.06""}}",181.0,4.0,5.0,0.0,0.0
Forgejo,tauoverpi,game,257113,2024-09-11T19:37:24Z,2025-04-12T23:17:17Z,trunk,1,0,459198.0,,Zig,"{""Zig"": {""size"": 284681, ""percentage"": ""100.00""}}",93.0,2.0,1.0,0.0,0.0
Forgejo,x-cmd,x-cmd,226463,2024-06-15T10:21:41Z,2025-04-08T09:33:23Z,X,10,0,119859.0,,,,321.0,2.0,13.0,,
Forgejo,nslbt,pages,387256,2025-03-19T20:10:40Z,2025-04-04T21:08:14Z,main,0,0,,,,,,,,0.0,0.0
Forgejo,briandfoy,text-multimarkdown,131047,2023-08-08T02:48:24Z,2025-04-13T20:46:46Z,master,0,0,574867.0,NOASSERTION,HTML,"{""Perl"": {""size"": 93298, ""percentage"": ""48.39""}, ""HTML"": {""size"": 99497, ""percentage"": ""51.61""}}",332.0,1.0,14.0,0.0,0.0
Forgejo,SirWifflesprouts,NamWord_Launcher,402018,2025-03-31T17:40:03Z,2025-04-06T16:38:46Z,main,0,0,5200534.0,GPL-3.0,Python,"{""Python"": {""size"": 181564, ""percentage"": ""100.00""}}",20.0,1.0,1.0,0.0,0.0
Forgejo,mohitsapru,saprus.com-Hugo,299228,2025-01-04T21:24:55Z,2025-04-13T18:48:09Z,main,0,0,1048008.0,MIT,HTML,"{""CSS"": {""size"": 1495, ""percentage"": ""4.42""}, ""HTML"": {""size"": 32345, ""percentage"": ""95.58""}}",74.0,1.0,2.0,0.0,0.0
Forgejo,pymumble,pymumble,313960,2025-01-29T02:59:02Z,2025-04-10T04:25:32Z,main,0,0,358071.0,GPL-3.0,Python,"{""Python"": {""size"": 138165, ""percentage"": ""100.00""}}",292.0,2.0,42.0,0.0,0.0
Forgejo,AdminJanis,AdminJanis.codeberg.page,434822,2025-04-13T14:17:39Z,2025-04-13T14:57:14Z,main,0,0,44260.0,,HTML,"{""HTML"": {""size"": 13695, ""percentage"": ""100.00""}}",1.0,2.0,1.0,0.0,0.0
Forgejo,rheinneckar.social,nixos-config,224351,2024-06-08T09:24:45Z,2025-04-05T10:13:09Z,main,1,0,85343.0,,Nix,"{""Nix"": {""size"": 23742, ""percentage"": ""98.95""}, ""Shell"": {""size"": 253, ""percentage"": ""1.05""}}",283.0,3.0,4.0,3.0,2.0
Forgejo,LiberaForms,cluster,418625,2025-04-07T11:47:03Z,2025-04-07T12:19:07Z,main,1,0,308518.0,AGPL-3.0,Python,"{""Jinja"": {""size"": 5720, ""percentage"": ""20.26""}, ""Python"": {""size"": 20983, ""percentage"": ""74.31""}, ""Shell"": {""size"": 1394, ""percentage"": ""4.94""}, ""Dockerfile"": {""size"": 141, ""percentage"": ""0.50""}}",175.0,2.0,5.0,0.0,0.0
Forgejo,dbat,blender-addon-godot-utils,394436,2025-03-28T12:11:41Z,2025-04-14T11:50:41Z,main,0,0,207313.0,,Python,"{""Python"": {""size"": 19810, ""percentage"": ""63.61""}, ""Vim Script"": {""size"": 11335, ""percentage"": ""36.39""}}",44.0,2.0,1.0,0.0,0.0
Forgejo,ThomasHighbaugh,stars,322391,2025-02-08T23:50:36Z,2025-04-14T03:53:03Z,main,0,0,735406.0,,,,1107.0,1.0,2.0,3.0,0.0
Forgejo,thinkbeforecoding,dddeu-2023-domain-modeling,413741,2025-04-05T17:22:47Z,2025-04-05T17:22:50Z,main,0,0,48469.0,,F#,"{""F#"": {""size"": 14408, ""percentage"": ""100.00""}}",3.0,1.0,1.0,0.0,0.0
Forgejo,thomasschreck,pages,403617,2025-04-01T12:11:57Z,2025-04-08T07:19:28Z,main,0,0,38377.0,,HTML,"{""HTML"": {""size"": 1821, ""percentage"": ""100.00""}}",4.0,1.0,1.0,0.0,0.0
Forgejo,nekoedges,docktfy,374879,2025-03-07T15:32:56Z,2025-04-04T15:55:29Z,mistress,0,0,82759.0,GPL-3.0,,,1.0,1.0,1.0,0.0,0.0
Forgejo,Offerel,SyncMarks-Extension,31735,2021-12-19T19:35:53Z,2025-04-12T11:30:36Z,master,4,1,348358.0,AGPL-3.0,JavaScript,"{""JavaScript"": {""size"": 64001, ""percentage"": ""68.01""}, ""CSS"": {""size"": 20449, ""percentage"": ""21.73""}, ""HTML"": {""size"": 9658, ""percentage"": ""10.26""}}",465.0,2.0,4.0,89.0,65.0
Forgejo,fistons,harss-api,193157,2024-02-25T18:56:27Z,2025-04-08T19:53:01Z,devel,0,0,419002.0,MIT,Rust,"{""Dockerfile"": {""size"": 644, ""percentage"": ""0.77""}, ""Rust"": {""size"": 83448, ""percentage"": ""99.23""}}",81.0,4.0,2.0,22.0,5.0
Forgejo,Arrakis,arrakis,164520,2023-11-25T15:14:04Z,2025-04-13T13:07:49Z,main,8,1,314366.0,NOASSERTION,OCaml,"{""OCaml"": {""size"": 143971, ""percentage"": ""97.17""}, ""Dune"": {""size"": 797, ""percentage"": ""0.54""}, ""C"": {""size"": 1765, ""percentage"": ""1.19""}, ""Standard ML"": {""size"": 1626, ""percentage"": ""1.10""}}",543.0,3.0,5.0,0.0,0.0
Forgejo,CSWAST,test,421220,2025-04-08T10:09:57Z,2025-04-08T10:15:30Z,main,0,0,36235.0,,HTML,"{""HTML"": {""size"": 7764, ""percentage"": ""100.00""}}",1.0,1.0,1.0,0.0,0.0
Forgejo,seanfobbe,c-dbr,363122,2025-02-20T17:17:57Z,2025-04-04T21:11:22Z,main,0,0,389276.0,GPL-3.0,R,"{""Dockerfile"": {""size"": 699, ""percentage"": ""0.67""}, ""Shell"": {""size"": 453, ""percentage"": ""0.44""}, ""R"": {""size"": 89551, ""percentage"": ""86.43""}, ""TeX"": {""size"": 12907, ""percentage"": ""12.46""}}",766.0,4.0,4.0,9.0,0.0
Forgejo,technicat,tootsdk,234248,2024-07-10T01:05:54Z,2025-04-13T20:00:46Z,main,2,0,2474646.0,BSD-3-Clause,Swift,"{""Makefile"": {""size"": 284, ""percentage"": ""0.04""}, ""Swift"": {""size"": 769918, ""percentage"": ""99.96""}}",3356.0,1.0,18.0,275.0,0.0
Forgejo,Solemarc,farkle_bevy,421412,2025-04-08T12:31:07Z,2025-04-08T12:31:12Z,main,0,0,1317093.0,MIT,Rust,"{""Rust"": {""size"": 30688, ""percentage"": ""100.00""}}",48.0,1.0,1.0,0.0,0.0
Forgejo,IamPyu,rmake,366860,2025-02-26T01:07:00Z,2025-04-07T16:19:45Z,main,1,0,145947.0,,Rust,"{""Shell"": {""size"": 10, ""percentage"": ""0.03""}, ""Nix"": {""size"": 913, ""percentage"": ""3.16""}, ""Rust"": {""size"": 27288, ""percentage"": ""94.38""}, ""C"": {""size"": 702, ""percentage"": ""2.43""}}",13.0,1.0,1.0,0.0,0.0
Forgejo,hemsnackfood,ket-hop-bua-sang-voi-hat-dinh-duong,431861,2025-04-12T16:44:33Z,2025-04-12T16:44:35Z,master,0,0,50600.0,CERN-OHL-S-2.0,,,1.0,1.0,1.0,0.0,0.0
Forgejo,Stemotics,JackPreston,431933,2025-04-12T17:41:36Z,2025-04-12T17:41:36Z,main,0,0,24114.0,,,,,0.0,0.0,0.0,
Forgejo,muelsyse,pages,246143,2024-08-10T10:31:55Z,2025-04-14T05:45:07Z,main,3,0,3418979.0,AGPL-3.0,CSS,"{""CSS"": {""size"": 15259, ""percentage"": ""100.00""}}",168.0,2.0,2.0,16.0,0.0
Forgejo,Andre601,AdvancedServerList,130289,2023-08-04T15:51:46Z,2025-04-14T12:38:53Z,master,3,2,6154697.0,MIT,Java,"{""Java"": {""size"": 465157, ""percentage"": ""100.00""}}",1893.0,3.0,6.0,437.0,418.0
Forgejo,dunossauro,homepage,389854,2025-03-23T04:16:59Z,2025-04-12T20:05:44Z,main,1,0,4593987.0,GPL-3.0,HTML,"{""HTML"": {""size"": 13880, ""percentage"": ""87.25""}, ""JavaScript"": {""size"": 188, ""percentage"": ""1.18""}, ""CSS"": {""size"": 1841, ""percentage"": ""11.57""}}",49.0,1.0,2.0,0.0,0.0
Forgejo,cdsoft,lua-cpp,413168,2025-04-05T13:58:02Z,2025-04-05T13:58:04Z,master,0,0,79150.0,GPL-3.0,Lua,"{""Makefile"": {""size"": 327, ""percentage"": ""15.20""}, ""Lua"": {""size"": 1689, ""percentage"": ""78.52""}, ""C"": {""size"": 135, ""percentage"": ""6.28""}}",2.0,1.0,1.0,0.0,0.0
Forgejo,ThoughtfulBuilder,pine-scripts,235906,2024-07-15T13:55:11Z,2025-04-09T15:00:10Z,master,0,0,2166148.0,,Shell,"{""Shell"": {""size"": 4, ""percentage"": ""100.00""}}",141.0,1.0,1.0,0.0,0.0
Forgejo,OrbitalMartian,readlog,419462,2025-04-07T17:07:25Z,2025-04-09T09:55:54Z,main,0,0,142618.0,ISC,CSS,"{""Nunjucks"": {""size"": 2681, ""percentage"": ""29.07""}, ""HTML"": {""size"": 298, ""percentage"": ""3.23""}, ""JavaScript"": {""size"": 63, ""percentage"": ""0.68""}, ""CSS"": {""size"": 6179, ""percentage"": ""67.01""}}",11.0,2.0,1.0,0.0,0.0
Forgejo,briandfoy,business-isbn-data,126400,2023-07-18T18:38:28Z,2025-04-13T20:21:42Z,master,0,0,416651.0,NOASSERTION,Perl,"{""Perl"": {""size"": 58022, ""percentage"": ""100.00""}}",541.0,1.0,8.0,0.0,0.0
Forgejo,dac13917,odin-rock-paper-scissors,431924,2025-04-12T17:20:53Z,2025-04-12T17:42:19Z,main,0,0,30002.0,,JavaScript,"{""HTML"": {""size"": 251, ""percentage"": ""10.82""}, ""JavaScript"": {""size"": 2069, ""percentage"": ""89.18""}}",2.0,1.0,2.0,0.0,0.0
Forgejo,b4mad,semantic-release,362102,2025-02-18T22:57:25Z,2025-04-09T04:02:02Z,main,0,0,97279.0,AGPL-3.0,Dockerfile,"{""Dockerfile"": {""size"": 1280, ""percentage"": ""100.00""}}",45.0,3.0,5.0,13.0,11.0
Forgejo,julienbidoret,radicalwebdesign,288466,2024-12-06T19:36:19Z,2025-04-09T14:03:24Z,main,0,0,972361188.0,NOASSERTION,JavaScript,"{""JavaScript"": {""size"": 5484899, ""percentage"": ""59.43""}, ""Nunjucks"": {""size"": 44463, ""percentage"": ""0.48""}, ""CSS"": {""size"": 494394, ""percentage"": ""5.36""}, ""HTML"": {""size"": 2832515, ""percentage"": ""30.69""}, ""PHP"": {""size"": 324363, ""percentage"": ""3.51""}, ""Python"": {""size"": 43567, ""percentage"": ""0.47""}, ""SCSS"": {""size"": 2703, ""percentage"": ""0.03""}, ""Hack"": {""size"": 2903, ""percentage"": ""0.03""}}",88.0,1.0,1.0,0.0,0.0
Forgejo,vfosnar,vfosnarmap,361782,2025-02-18T14:06:29Z,2025-04-07T06:57:27Z,main,1,0,1478336.0,,TypeScript,"{""Shell"": {""size"": 10, ""percentage"": ""0.01""}, ""Dockerfile"": {""size"": 204, ""percentage"": ""0.12""}, ""Nix"": {""size"": 1007, ""percentage"": ""0.59""}, ""HTML"": {""size"": 829, ""percentage"": ""0.48""}, ""JavaScript"": {""size"": 250, ""percentage"": ""0.15""}, ""Nushell"": {""size"": 292, ""percentage"": ""0.17""}, ""TypeScript"": {""size"": 165600, ""percentage"": ""96.49""}, ""CSS"": {""size"": 325, ""percentage"": ""0.19""}, ""Python"": {""size"": 3113, ""percentage"": ""1.81""}}",122.0,2.0,2.0,5.0,
Forgejo,clambin,k8s-restarter,413726,2025-04-05T17:08:02Z,2025-04-09T00:19:38Z,main,0,0,90390.0,MIT,Go,"{""Dockerfile"": {""size"": 562, ""percentage"": ""4.40""}, ""Go"": {""size"": 12223, ""percentage"": ""95.60""}}",46.0,2.0,4.0,69.0,69.0
Forgejo,ashy,saturn,428996,2025-04-11T07:38:42Z,2025-04-13T06:08:03Z,main,0,0,31590315.0,,,,9.0,1.0,2.0,0.0,0.0
Forgejo,makc,kate-syntax-highlighting,187685,2024-02-08T09:56:36Z,2025-04-04T11:05:33Z,main,0,0,34730.0,MIT,,,8.0,1.0,2.0,0.0,0.0
Forgejo,LucaVaccari03,presto-shop,298751,2025-01-03T16:24:46Z,2025-04-12T15:13:42Z,main,0,0,2455797.0,MIT,TypeScript,"{""TypeScript"": {""size"": 120529, ""percentage"": ""86.06""}, ""Shell"": {""size"": 581, ""percentage"": ""0.41""}, ""HTML"": {""size"": 18950, ""percentage"": ""13.53""}}",121.0,2.0,2.0,,
Forgejo,McDread,home-mcdread,297874,2025-01-01T10:15:19Z,2025-04-08T11:46:45Z,main,0,0,252746.0,AGPL-3.0,CSS,"{""Shell"": {""size"": 21880, ""percentage"": ""23.52""}, ""Lua"": {""size"": 17039, ""percentage"": ""18.32""}, ""Nix"": {""size"": 3614, ""percentage"": ""3.89""}, ""Python"": {""size"": 12183, ""percentage"": ""13.10""}, ""CSS"": {""size"": 37616, ""percentage"": ""40.44""}, ""JavaScript"": {""size"": 681, ""percentage"": ""0.73""}}",9.0,1.0,2.0,0.0,0.0
Forgejo,Peaksol,LiteXiv,119331,2023-06-16T12:17:57Z,2025-04-14T11:14:25Z,v2,20,5,265635.0,AGPL-3.0,PHP,"{""Dockerfile"": {""size"": 550, ""percentage"": ""0.59""}, ""PHP"": {""size"": 62516, ""percentage"": ""66.88""}, ""CSS"": {""size"": 12630, ""percentage"": ""13.51""}, ""HTML"": {""size"": 17783, ""percentage"": ""19.02""}}",166.0,2.0,7.0,33.0,14.0
Forgejo,cover,lnk,316210,2025-02-01T14:41:41Z,2025-04-03T15:25:12Z,main,0,0,35084.0,,,,14.0,1.0,1.0,0.0,0.0
Forgejo,Mujk,tasks,420344,2025-04-07T23:22:03Z,2025-04-08T20:04:50Z,master,0,0,30115.0,MIT,Shell,"{""Shell"": {""size"": 965, ""percentage"": ""100.00""}}",15.0,1.0,1.0,0.0,0.0
Forgejo,emmett1,alicelinux,219083,2024-05-21T14:31:30Z,2025-04-14T03:13:46Z,main,9,4,,,,,,,,18.0,13.0
Forgejo,alecmiller,cortex,299758,2025-01-06T02:49:29Z,2025-04-14T08:02:08Z,main,0,0,15689529.0,MIT,Rust,"{""Shell"": {""size"": 979, ""percentage"": ""0.76""}, ""TypeScript"": {""size"": 2004, ""percentage"": ""1.56""}, ""Nix"": {""size"": 1980, ""percentage"": ""1.54""}, ""Rust"": {""size"": 122541, ""percentage"": ""95.36""}, ""WGSL"": {""size"": 996, ""percentage"": ""0.78""}}",449.0,3.0,5.0,2.0,2.0
Forgejo,jlelse,GoBlog,26137,2021-09-20T06:41:06Z,2025-04-06T07:08:45Z,master,2,0,2075677.0,MIT,Go,"{""Dockerfile"": {""size"": 1201, ""percentage"": ""0.15""}, ""Go"": {""size"": 727098, ""percentage"": ""93.56""}, ""CSS"": {""size"": 19575, ""percentage"": ""2.52""}, ""Shell"": {""size"": 456, ""percentage"": ""0.06""}, ""SCSS"": {""size"": 4891, ""percentage"": ""0.63""}, ""JavaScript"": {""size"": 22178, ""percentage"": ""2.85""}, ""XSLT"": {""size"": 1708, ""percentage"": ""0.22""}}",984.0,1.0,5.0,,
Forgejo,4o3F,boring,433496,2025-04-13T07:19:38Z,2025-04-13T07:19:41Z,master,0,0,1699320.0,,Rust,"{""Rust"": {""size"": 887269, ""percentage"": ""99.88""}, ""CMake"": {""size"": 270, ""percentage"": ""0.03""}, ""Shell"": {""size"": 787, ""percentage"": ""0.09""}}",3162.0,2.0,294.0,0.0,0.0
Forgejo,Ferhuce,neovim-config,183435,2024-01-26T03:06:28Z,2025-04-10T23:12:23Z,main,0,0,96412.0,,Lua,"{""Lua"": {""size"": 44030, ""percentage"": ""100.00""}}",62.0,1.0,1.0,0.0,0.0
Forgejo,pin,netbsd,136954,2023-08-19T10:28:56Z,2025-04-14T12:06:10Z,main,0,1,,,,,,,,0.0,0.0
Forgejo,omgd,motocap,17091,2021-03-28T15:56:04Z,2025-04-04T08:00:44Z,main,0,0,15437284.0,NOASSERTION,Makefile,"{""Makefile"": {""size"": 140949, ""percentage"": ""97.52""}, ""jq"": {""size"": 1923, ""percentage"": ""1.33""}, ""Python"": {""size"": 1655, ""percentage"": ""1.15""}}",56.0,1.0,1.0,0.0,0.0
Forgejo,Sunrise,MockGPT,200993,2024-03-22T08:20:03Z,2025-04-14T00:01:51Z,main,2,0,106958.0,Apache-2.0,Crystal,"{""Crystal"": {""size"": 14826, ""percentage"": ""100.00""}}",123.0,1.0,1.0,0.0,0.0
Forgejo,GateNetwork,gate-build-env,154520,2023-10-19T21:08:27Z,2025-04-10T19:29:34Z,main,1,0,52052.0,,Dockerfile,"{""Shell"": {""size"": 1121, ""percentage"": ""8.06""}, ""Dockerfile"": {""size"": 12078, ""percentage"": ""86.82""}, ""Batchfile"": {""size"": 364, ""percentage"": ""2.62""}, ""Ruby"": {""size"": 349, ""percentage"": ""2.51""}}",5.0,2.0,1.0,5.0,5.0
Forgejo,briandfoy,mac-perl-versions,177498,2024-01-05T15:26:33Z,2025-04-13T22:40:46Z,master,0,0,45244.0,,,,29.0,1.0,2.0,0.0,0.0
Forgejo,mytg,thebypssssss,435893,2025-04-13T19:47:08Z,2025-04-13T19:48:40Z,main,0,0,31657.0,,HTML,"{""HTML"": {""size"": 3649, ""percentage"": ""100.00""}}",1.0,1.0,1.0,0.0,0.0
Forgejo,forgejo,sustainability,74736,2022-11-14T08:14:55Z,2025-04-12T18:17:28Z,main,13,5,2117314.0,,,,134.0,1.0,12.0,83.0,54.0
Forgejo,YesWiki-Pro,yeswiki-custom-kaiou,419633,2025-04-07T17:42:06Z,2025-04-07T19:28:51Z,main,0,0,1552121.0,,CSS,"{""CSS"": {""size"": 33563, ""percentage"": ""96.98""}, ""PHP"": {""size"": 1046, ""percentage"": ""3.02""}}",7.0,1.0,2.0,0.0,0.0
Forgejo,phi618,cryptogenie,271000,2024-10-21T16:28:31Z,2025-04-11T13:21:47Z,main,0,0,1765830.0,GPL-2.0,Python,"{""Makefile"": {""size"": 1213, ""percentage"": ""0.54""}, ""Python"": {""size"": 222357, ""percentage"": ""99.03""}, ""Lua"": {""size"": 955, ""percentage"": ""0.43""}}",475.0,1.0,3.0,0.0,0.0
Forgejo,portellam,deploy-VFIO,229117,2024-06-23T04:48:30Z,2025-04-08T02:47:50Z,master,1,0,468867.0,GPL-3.0,Shell,"{""Shell"": {""size"": 8293, ""percentage"": ""100.00""}}",367.0,5.0,2.0,0.0,0.0
Forgejo,khinsen,guix-kh,264466,2024-10-03T10:22:54Z,2025-04-14T06:10:20Z,master,0,0,149749.0,GPL-3.0,Scheme,"{""Scheme"": {""size"": 47663, ""percentage"": ""100.00""}}",65.0,1.0,1.0,0.0,0.0
Forgejo,mathisdt,name-checker,396959,2025-03-29T13:41:36Z,2025-04-09T05:30:22Z,master,0,0,146619.0,GPL-3.0,Java,"{""Earthly"": {""size"": 2165, ""percentage"": ""22.02""}, ""Java"": {""size"": 7665, ""percentage"": ""77.98""}}",263.0,1.0,3.0,0.0,0.0
Forgejo,FlipEnergy,tf-playground,110629,2023-05-05T21:34:35Z,2025-04-12T04:56:29Z,main,0,0,68064.0,MIT,HCL,"{""Makefile"": {""size"": 174, ""percentage"": ""1.34""}, ""HCL"": {""size"": 12816, ""percentage"": ""98.66""}}",355.0,6.0,2.0,0.0,0.0
Forgejo,partime,wsql-index,434183,2025-04-13T10:58:54Z,2025-04-14T07:33:50Z,main,0,0,1014048.0,GPL-3.0,,,3.0,1.0,2.0,0.0,0.0
