platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors,#issues,#pull_requests
GitHub,cyprus09,eee-lifelong-master,859561974,2024-09-18T22:01:40Z,2025-03-22T11:12:49Z,dev,0,0,19666245,MIT,JavaScript,"{""JavaScript"": {""size"": 274013, ""percentage"": ""67.48""}, ""HTML"": {""size"": 361, ""percentage"": ""0.09""}, ""CSS"": {""size"": 4243, ""percentage"": ""1.04""}, ""TypeScript"": {""size"": 70889, ""percentage"": ""17.46""}, ""PLpgSQL"": {""size"": 8214, ""percentage"": ""2.02""}, ""Go"": {""size"": 48336, ""percentage"": ""11.90""}}",56,6,1,2,3
GitHub,denismaggior8,denismaggior8,293094205,2020-09-05T14:40:26Z,2025-03-22T11:12:49Z,master,0,0,1273819,,Shell,"{""Shell"": {""size"": 583, ""percentage"": ""100.00""}}",1730,1,3,0,0
GitHub,Jokernics,features,650106881,2023-06-06T10:57:43Z,2025-03-22T11:12:49Z,main,0,0,1626430,,TypeScript,"{""HTML"": {""size"": 1721, ""percentage"": ""1.04""}, ""CSS"": {""size"": 2165, ""percentage"": ""1.31""}, ""TypeScript"": {""size"": 161227, ""percentage"": ""97.51""}, ""JavaScript"": {""size"": 225, ""percentage"": ""0.14""}}",41,2,3,0,0
GitHub,thanklzhang,001_GameFramework_Client,336553224,2021-02-06T14:13:50Z,2025-03-22T11:12:42Z,master,1,1,436249226,MIT,C#,"{""ShaderLab"": {""size"": 160012, ""percentage"": ""4.39""}, ""Batchfile"": {""size"": 2108, ""percentage"": ""0.06""}, ""Shell"": {""size"": 304, ""percentage"": ""0.01""}, ""C#"": {""size"": 3463164, ""percentage"": ""95.09""}, ""HLSL"": {""size"": 13994, ""percentage"": ""0.38""}, ""Python"": {""size"": 2398, ""percentage"": ""0.07""}}",231,1,4,0,0
GitHub,Ravisain7851051298,Profile,950079368,2025-03-17T15:44:47Z,2025-03-22T11:12:41Z,main,1,0,654767,MIT,JavaScript,"{""JavaScript"": {""size"": 19435, ""percentage"": ""61.76""}, ""HTML"": {""size"": 374, ""percentage"": ""1.19""}, ""CSS"": {""size"": 11660, ""percentage"": ""37.05""}}",4,1,2,2,0
GitHub,cirnono,PvZNFT,948478998,2025-03-14T12:10:37Z,2025-03-22T11:12:33Z,main,0,0,477229,,JavaScript,"{""Solidity"": {""size"": 1753, ""percentage"": ""7.25""}, ""JavaScript"": {""size"": 22432, ""percentage"": ""92.75""}}",15,1,1,0,0
GitHub,UdayaShantha,Interview_Monitoring_System,904785127,2024-12-17T14:51:22Z,2025-03-22T11:12:33Z,development,3,1,18968672,,Java,"{""Python"": {""size"": 92025, ""percentage"": ""23.98""}, ""Java"": {""size"": 201705, ""percentage"": ""52.56""}, ""JavaScript"": {""size"": 62563, ""percentage"": ""16.30""}, ""HTML"": {""size"": 376, ""percentage"": ""0.10""}, ""CSS"": {""size"": 27088, ""percentage"": ""7.06""}}",398,9,9,3,131
GitHub,SebastianSkriver,Crypto-Tracker,915321714,2025-01-11T14:51:50Z,2025-03-22T11:12:31Z,main,0,0,57439,,Python,"{""Python"": {""size"": 4779, ""percentage"": ""100.00""}}",184,1,2,0,0
GitHub,denden09,48268_modul-7.1,950647601,2025-03-18T13:34:52Z,2025-03-22T11:12:30Z,main,0,0,277116,,Kotlin,"{""Kotlin"": {""size"": 11211, ""percentage"": ""100.00""}}",7,1,1,0,0
GitHub,Bakko50B,FrontendProjekt,946601981,2025-03-11T11:52:02Z,2025-03-22T11:12:27Z,main,0,0,5848506,ISC,JavaScript,"{""SCSS"": {""size"": 11578, ""percentage"": ""29.98""}, ""HTML"": {""size"": 3195, ""percentage"": ""8.27""}, ""JavaScript"": {""size"": 23840, ""percentage"": ""61.74""}}",33,1,1,0,0
